Fecha,Horario,4.909576835607518,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Solid B-040,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Buffer B-050,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Solid B-050,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Objetivos,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45
,,m3,%ST,SVT (tn),Ajuste,Carga ideal ,Carga total siguiente  ,Carga real ,Kg,%ST,SVT (tn),Ajuste,Carga ideal ,Carga total siguiente  ,Carga real ,m3,%ST,SVT (tn),Ajuste,Carga ideal ,Carga total siguiente  ,Carga real ,Kg,%ST,SVT (tn),Ajuste,Carga ideal ,Carga total siguiente  ,Carga real ,Trasvase , Dewatering,,Corriente,Tn SV,Cantidad dia (tn),TnSV/Carga,% SV,Comentario ,,,,,,,
2025-01-07 00:00:00,04:00:00,1.87,0.0377,0.063096605,4.912387712460915,2.7784775424921833,7.690865254953098,7.690865254953098,761.36,0.4053,0.2892004337376,0.2977365968943937,0.8226993193788785,1.1204359162732722,1.1204359162732722,1.92,0.0377,0.06478368,4.545158662181587,2.7784775424921833,7.32363620467377,7.32363620467377,725.19,0.4053,0.2754613619604,0.17979349043476706,0.7678526980869533,0.9476461885217204,0.9476461885217204,,,,Silo 040,7.5,7.125509430533999,18.598789999999997,0.3125,0.9372,,,Tiempo [s],M3,CAUDAL,SEG A INGRESAR,M3 A INGRESAR
2025-01-07 00:00:00,05:00:00,1.77,0.0376,0.05956404,5.9413196838226545,2.785867110424343,8.727186794246997,8.727186794246997,769.96,0.4127,0.2978070075024001,0.3303857156907131,0.8079477444736116,1.1383334601643247,1.1383334601643247,1.85,0.0376,0.06225620000000001,5.493113960537262,2.785867110424343,8.278981070961606,8.278981070961606,730.92,0.4127,0.2827070210448,0.1997342287566106,0.7540845615087042,0.9538187902653148,0.9538187902653148,,,,Silo 050,7,6.692387980014001,17.455549999999995,0.2916666666666667,0.9372,,,3600,90,0.025,84,2.1
2025-01-07 00:00:00,06:00:00,1.75,0.0376,0.058891,6.977186794246999,2.785867110424343,9.763053904671342,9.763053904671342,769.04,0.4127,0.2974511676576,0.36929346016432485,0.8079477444736116,1.1772412046379364,1.1772412046379364,1.82,0.0376,0.061246640000000005,6.458981070961605,2.785867110424343,9.244848181385947,9.244848181385947,793.55,0.4127,0.306931205262,0.16026879026531515,0.7540845615087042,0.9143533517740193,0.9143533517740193,,,,,,,,,,,,,,,,
2025-01-07 00:00:00,07:00:00,1.9,0.0376,0.0639388,7.863053904671341,2.785867110424343,10.648921015095684,10.648921015095684,806.56,0.4127,0.3119632448064,0.37068120463793636,0.8079477444736116,1.178628949111548,1.178628949111548,1.9,0.0376,0.0639388,7.34484818138595,2.785867110424343,10.130715291810294,10.130715291810294,772.62,0.4127,0.2988358487928,0.1417333517740189,0.7540845615087042,0.8958179132827231,0.8958179132827231,,,,Objetivos,,,,,,,,,,,,
2025-01-07 00:00:00,08:00:00,1.97,0.0376,0.06629444,8.678921015095685,2.785867110424343,11.464788125520029,11.464788125520029,766.65,0.4127,0.296526757626,0.4119789491115485,0.8079477444736116,1.21992669358516,1.21992669358516,1.95,0.0376,0.0656214,8.180715291810294,2.785867110424343,10.966582402234637,10.966582402234637,750.65,0.4127,0.290338238586,0.14516791328272252,0.7540845615087042,0.8992524747914267,0.8992524747914267,14.55,13.95,,,Cantidad ,Real ,m3/carga,Comentarios,,,,,,,,
2025-01-07 00:00:00,09:00:00,1.87,0.0376,0.06292924000000001,9.594788125520028,2.785867110424343,12.38065523594437,12.38065523594437,765.21,0.4127,0.29596979091240005,0.4547166935851602,0.8079477444736116,1.262664438058772,1.262664438058772,1.95,0.0376,0.0656214,9.01658240223464,2.785867110424343,11.802449512658983,11.802449512658983,763.65,0.4127,0.295366410306,0.13560247479142779,0.7540845615087042,0.8896870363001319,0.8896870363001319,,,,Trasvase,74.9047,29.05,3.1210291666666667,,,,,,,,,
2025-01-07 00:00:00,10:00:00,1.87,0.0376,0.06292924000000001,10.510655235944371,2.785867110424343,13.296522346368715,13.296522346368715,749.65,0.4127,0.289951456146,0.513014438058772,0.8079477444736116,1.3209621825323836,1.3209621825323836,2,0.0376,0.067304,9.802449512658981,2.785867110424343,12.588316623083324,12.588316623083324,735.65,0.4127,0.284536501986,0.15403703630013152,0.7540845615087042,0.9081215978088357,0.9081215978088357,,,,Dewater,146.1712,78.31,6.090466666666667,,,,,,,,,
2025-01-07 00:00:00,11:00:00,1.97,0.0376,0.06629444,11.326522346368716,2.785867110424343,14.112389456793059,14.112389456793059,770.23,0.4127,0.2979114387612,0.5507321825323839,0.8079477444736116,1.3586799270059955,1.3586799270059955,1.97,0.0376,0.06629444,10.618316623083325,2.785867110424343,13.404183733507669,13.404183733507669,759.12,0.4127,0.2936142858528,0.14900159780883548,0.7540845615087042,0.9030861593175397,0.9030861593175397,,,,,,,,,,,,,,,,
2025-01-07 00:00:00,12:00:00,1.875,0.0376,0.0630975,12.237389456793059,2.785867110424343,15.023256567217402,15.023256567217402,0,0.4127,0,1.3586799270059955,0.8079477444736116,2.166627671479607,2.166627671479607,0,0.0376,0,13.40418373350767,2.785867110424343,16.190050843932013,16.190050843932013,749.65,0.4127,0.289951456146,0.15343615931754057,0.7540845615087042,0.9075207208262448,0.9075207208262448,,7.23,,Descargas en Buffer,,,,,,,,,,,,
2025-01-07 00:00:00,13:00:00,2,0.0376,0.067304,13.0232565672174,2.785867110424343,15.809123677641743,15.809123677641743,806.97,0.4127,0.3121218256068,1.3596576714796067,0.8079477444736116,2.1676054159532185,2.1676054159532185,2.05,0.0376,0.0689866,14.140050843932013,2.785867110424343,16.925917954356358,16.925917954356358,806.97,0.4127,0.3121218256068,0.10055072082624514,0.7540845615087042,0.8546352823349493,0.8546352823349493,,,,Sustratos ,Cantidad diaria,,Calidad,Comentarios,,,,,,,,
