Unnamed: 0,Unnamed: 1,Unnamed: 2,50,50.1,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,200,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23 00:00:00,,,,,,,,,,,,,,,,,GVBIO - PARTE DIARIO,,,,,Código:,F-OPE-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Fecha:,2022-06-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Revisión: ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Página:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fecha,Columna3,Columna4,MATERIAS PRIMAS (t o m3),Columna1,Columna112,Columna16,Columna111,Columna110,Columna1107,Columna1106,Columna11062,Columna1105,Columna1104,Columna11042,Columna1102,Columna1103,Columna2,MICRONUTRIENTES,Columna5,Columna8,Columna9,DIGESTORES,Columna10,Columna12,Columna122,Columna13,Columna132,BIOGÁS,Columna14,Columna142,GENERACIÓN Y DESPACHOS ELÉCTRICOS,Columna15,Columna17,Columna18,Columna19,Columna20,Columna22,Columna26,Columna262,CONSUMO ENERGÉTICO,Columna27,Columna28,Columna282,Columna283,Columna29,,,,,,
,Mezcla buffer al 040 (m3),Mezcla buffer al 050 (m3),Total mezcla buffer (m3),Total ALIMENTACIÓN (t),Solid BIO040 (t),Solid  BIO050 (t),Trasvase,Enviado al dewatering,Bioabono,Purín (m3),Grasa ,Grano descarte M.E,Contenido ruminal,POLVILLO MAIZ,Expeller,Total adicionales,Observaciones,BICKO al 040 (4 kg),BICKO al 050 (4 kg),HIMAX al 040,HIMAX al 050,"Temperatura
 BIO040","Temperatura
 BIO050",Nivel BIO040,Volumen BIO040,Nivel BIO050,Volumen BIO050,Flujo de biogas (kg),Totalizador de biogas (kg),Tiempo de funcionamiento antorcha (s),"Generación eléctrica 
total (kWh/d)","Despacho total
 según SMEC (kWh/d)",Despacho REN2 según SMEC (kWh/d),Despacho SPOT según SMEC (kWh/d),"Totalizador CHP
 (MWh)","Totalizador SMEC
 (kWh)","Despacho respecto al comprometido (28,8 MWh/d)",Horas de funcionamiento del motor,Disponibilidad del motor,Consumo (MWh),Consumo promedio (MWh),Autoconsumo,Perdida entre CHP y SMEC (MWh),Perdida entre CHP y SMEC (%),CONSUMO DE GASOIL TEMPORAL.,,,,,,
2022-06-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-02 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-03 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-04 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-06 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-07 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-08 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-09 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-10 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-11 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-12 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-13 00:00:00,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14 00:00:00,,,,1.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-15 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-16 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-17 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-19 00:00:00,,,,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-20 00:00:00,,,,1.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-21 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-22 00:00:00,,,,1.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-23 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-24 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-25 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-26 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-27 00:00:00,,,21.35,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-28 00:00:00,,,5.6,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-29 00:00:00,,,7.97,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-30 00:00:00,,,19.12,2.64,,,,,,,,,,,,,,,,,,34.7,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01 00:00:00,,,20.05,2.685,,,,,,,,,,,,,,,,,,34.8,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02 00:00:00,,,31.92,3.38,,,,,,,,,,,,,,,,,,35,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03 00:00:00,,,29.66,3.17,,,,,,,,,,,,,,,,,,34.8,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04 00:00:00,,,30.9,2.96,,,,,,,,,,,,,,,,,,35.2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05 00:00:00,,,30,2,,,,,,,,,,,,,,,,,,35.7,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06 00:00:00,,,30,4,,,,,,,,,,,,,,,,,,36.1,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07 00:00:00,,,30,3.8,,,,,,,,,,,,,,X,,X,,36.25,19.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08 00:00:00,,,60,5.979280000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09 00:00:00,,,60.84,5.336,,,,,,,,,,,,,,,,X,,36.78,19.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-10 00:00:00,,,32,6,,,,,,,,,,,,,,,,,,37.28,19.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-11 00:00:00,,,32,7.97,,,,,,,,,,,,,,,,X,,37.85,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-12 00:00:00,,,15.68,7.57,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-13 00:00:00,,,58.93,0,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-14 00:00:00,,,80.91999999999999,8.658,,,,0,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-15 00:00:00,,,62.08,5.827,,,,0,,,,,,,,,,,,X,,38.33,19.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-16 00:00:00,,,84.17999999999998,9.500000000000002,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-17 00:00:00,,,71.07,13.946,,,,0,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-18 00:00:00,,,69.55000000000001,11.87704,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-19 00:00:00,,,85.29,14.115,,,,0,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-20 00:00:00,,,65.09,12.40621,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-21 00:00:00,,,79.64999999999999,23.93621,,,,0,,,,,,,,,,X,,X,,38.35,23.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-22 00:00:00,,,60.089999999999996,20.857,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-23 00:00:00,,,13.24,4.347,,,,0,,,,,,,,,,,,X,,38.82,23.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-24 00:00:00,,,73.05,15.043,,,,0,,,,,,,,,,,,,,39.91,24.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-25 00:00:00,,,78.35999999999999,25.625,,,,0,,,,,,,,,,,,X,,39.9,25.7,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,
2022-07-26 00:00:00,,,90.19,14.001,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,
2022-07-27 00:00:00,,,81.08999999999999,13.62301,,,,0,,,,,,,,,,,,X,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,
2022-07-28 00:00:00,,,66.33,10.796190000000001,,,,0,,,,,,,,,,X,,,,,,,,,,,,,3047.79,3047.79,,3047.79,,,0.10582604166666666,,,,,,,,,,,,,,
2022-07-29 00:00:00,,,94.22999999999999,3.406,,,,0,,,,,,,,,,,,X,,41.1,28.1,,,,,,,,4974.9,4974.9,,4974.9,,,0.17273958333333334,,,,,,,,,,,,,,
2022-07-30 00:00:00,,,75,0,,,,0,,,,,,,,,,,,,,41.2,27.6,,,,,,,,0,0,,0,,,0,11,,,,,,,,,,,,,
2022-07-31 00:00:00,,,30.57,0,,,,0,,,,,,,,,,,,X,,41.8,27.8,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,
2022-08-01 00:00:00,,,10.55,7.236719999999998,,,,0,,,,,,,,,,,,,,41.93,28.8,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,
2022-08-02 00:00:00,,,77.3,15.295219999999999,,,,0,,,,,,,,,,,,X,,41.2,29.2,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,
2022-08-03 00:00:00,,,76.21999999999998,15.560139999999997,,,,0,,,,,,,,,,,,,,40.81,29.51,,,,,,,,4067.097,4067.097,,4067.097,,,0.14121864583333335,,,,,,,,,,,,,,
2022-08-04 00:00:00,,,46.660000000000004,14.151359999999999,,,,0,,,,,,,,,,X,,X,,40.56,29.88,92.66,3588.842258,82.75,3205.5860500000003,,,,0,0,,0,,,0,,,,,,,,,,,,,,
2022-08-05 00:00:00,,,63.6,22.15784,,,,0,,,,,,,,,,,,,,40.4,30.51,94,3640.7422,84,3254.0088,,,,720.847,720.847,,720.847,,,0.025029409722222222,,,,,,,,,,,,,,
2022-08-06 00:00:00,,,59.79,17.77669,,,,0,,,,,,,,,,,,X,,40.14,30.6,94.5,3660.1078500000003,84.77,3283.8372139999997,,,,0,0,,0,,,0,,,,,,,,,,,,,,
2022-08-07 00:00:00,,,52.92,15.60269,,,,0,,,,,,,,,,,,,,40.06,31.39,88.9,3443.2125700000006,91.92,3560.815344,,,,0,0,,0,,,0,,,,,,,,,,,,,,
2022-08-08 00:00:00,,,21.14,10.762780000000001,,,,107,,,,,,,,,,,,X,,40.1,31.29,90.5,3505.18265,92.04,3565.463928,,,,0,0,,0,,,0,,,,,,,,,,,,,,
2022-08-09 00:00:00,,,45.14,6.00633,,,,0,,,,,,,,,,,,X,,40.28,31.02,92,3563.2796000000003,91.97,3562.752254,,,,2690.7583,2690.7583,,2690.7583,,,0,357,,,,,,,,,,,,,
2022-08-10 00:00:00,,,57.809999999999995,8.94975,,,,0,,,,,,,,,,,,X,,40.27,31.45,90,3485.817,95,3680.1290000000004,,,,1604.05,1604.05,,1604.05,,,0,,,,,,,,,,,,,,
2022-08-11 00:00:00,,,78.24,13.657329999999998,,,,0,,,,,,,,,,X,,X,,40.65,31.47,91.83,3556.695279,94.97,3678.9668540000002,,,,6514.907,6514.907,6514.907,,,,0.2262120486111111,,,,,,,,,,,,,,
2022-08-12 00:00:00,,,42.48,0,,,,0,,,,,,,,,,,,X,,40.72,32.05,91.06,3526.8721780000005,98.12,3800.992184,,,,4039.67,4039.67,4039.67,,,,0.14026631944444445,,,,,,,,,,,,,,
2022-08-13 00:00:00,,,42.239999999999995,1.8602400000000001,,,,0,,,,,,,,,,,,X,,41.23,32.43,91,3524.5483000000004,97.66,3783.1726120000003,,,,3167.51,3167.51,3167.51,,,,0.10998298611111111,,,,,,,,,,,,,,
2022-08-14 00:00:00,,,49.05,8.43558,,,,0,,,,,,,,,,,,X,,41.68,33.21,89.84,3479.6199920000004,95,3680.1290000000004,,,,4100.43,4100.43,4100.43,,,,0.14237604166666668,,,,,,,,,,,,,,
2022-08-15 00:00:00,,,42.419999999999995,5.080089999999999,,,,0,,,,,,,,,,,,X,,41.95,33.21,91.13,3529.583369,95.05,3682.0659100000003,,,,3595.38,3595.38,3595.38,,,,0.12483958333333334,,,,,,,,,,,,,,
2022-08-16 00:00:00,,,84.91,9.49655,,,,0,,,,,,,,,,,,X,,41.97,33.76,89,3447.0857,96.9,3753.7315800000006,,,,4197.28,4197.28,4197.28,,,,0.1457388888888889,,,,,,,,,,,,,,
2022-08-17 00:00:00,,,0,1.54361,,,,0,,,,,,,,,,,,X,,41.92,34.16,91.2,3532.2945600000003,97.3,3769.2268599999998,,,,3913.4779,3913.4779,3913.4779,,,,0.13588464930555555,,,,,,,,,,,,,,
2022-08-18 00:00:00,,,10,1.7163799999999998,,,,0,,,,,,,,,,X,,X,,42.44,34.13,,0,,0,,,,2552.1827,2552.1827,2552.1827,,,,0.08861745486111111,,,,,,,,,,,,,,
2022-08-19 00:00:00,,,10.65,9.90545,,,,0,,,,,,,,,,,,X,,,,,0,,0,,,,3409.6727,3409.6727,3409.6727,,,,0.11839141319444445,,,,,,,,,,,,,,
2022-08-20 00:00:00,,,10.6,10.210270000000001,,,,0,,,,,,,,,,,,X,,43.38,34.44,,0,,0,,,,3940.8796,3940.8796,3940.8796,,,,0.13683609722222223,,,,,,,,,,,,,,
2022-08-21 00:00:00,,,10,10.033790000000002,,,,0,,,,,,,,,,,,X,,44.27,34.99,,0,,0,,,,5264.3952,5264.3952,5264.3952,,,,0.1827915,,,,,,,,,,,,,,
2022-08-22 00:00:00,,,19.73,14.992359999999998,,,,0,,,,,,,,,,,,X,,35.95,35.94,,0,,0,,,,4946.78,4946.78,4946.78,,,,0.17176319444444443,,,,,,,,,,,,,,
2022-08-23 00:00:00,,,30.12,14.988690000000002,,,,0,,,,,,,,,,,,X,,43.72,36.25,,0,,0,,,,7928.115846,7928.115846,7928.115846,,,,0.2752818002083333,,,,,,,,,,,,,,
2022-08-24 00:00:00,,,30.12,14.671449999999998,,,,0,,,,,,,,,,,,X,,43.41,37.39,,0,,0,,,,6947.564,6947.564,6947.564,,,,0.24123486111111114,,,,,,,,,,,,,,
2022-08-25 00:00:00,,,37.56,20.069269999999996,,,,0,,,,,,,,,,X,,X,,43.06,38.78,,0,,0,,,,8379.92,8379.92,8379.92,,,,0.29096944444444445,,,,,,,,,,,,,,
2022-08-26 00:00:00,,,41.290000000000006,19.833530000000003,,,,0,,,,,,,,,,,,X,,42.6,39.24,,0,,0,,,,9600.292,8378.69,8378.69,,112.6,92539.298,0.29092673611111114,,,1.221601999999999,0.05090008333333329,,,,,,,,,,
2022-08-27 00:00:00,,,37.61,20.13492,,,,0,,,,,,,,,,,,X,,42.77,39.59,,0,,0,,,,11725.36260000002,10210.7596,10210.7596,,122.1,100817.696,0.3545402638888889,,,1.5146030000000206,0.06310845833333419,,,,,,,,,,
2022-08-28 00:00:00,,,48.55,22.358439999999995,,,,0,,,,,,,,,,,,X,,42.74,39.89,,0,,0,,,,10511.913899999992,9130.3439,9130.3439,,133.8,111003.093,0.3170258298611111,,,1.3815699999999929,0.05756541666666637,,,,,,,,,,
2022-08-29 00:00:00,,,40.39,25.42798,,,,0,,,,,,,,,,,,X,,42.65,40.39,90.68,3512.154284,89.86,3481.0146520000003,,,,12462.188000000002,10896.407,10896.407,,144.3,120121.523,0.37834746527777774,,,1.565781000000003,0.06524087500000013,,,,,,,,,,
2022-08-30 00:00:00,,,35.52,25.39691,,,,0,,,,,,,,,,,,X,,42.53,40.51,90.87,3519.5132310000004,91.26,3535.248132,,,,13870.799799999993,12064.9638,12064.9638,,156.8,131055.742,0.4189223541666666,,,1.805835999999994,0.07524316666666642,,,,,,,,,,
2022-08-31 00:00:00,,,35.49000000000001,24.95921,,,,0,,,,,,,,,,,,X,,42.88,41.68,90.88,3519.9005439999996,92.42,3580.1844440000004,,,,14009.735999999994,12271.33,12271.33,,170.6,143049.906,0.42608784722222226,,,1.7384059999999941,0.0724335833333331,,,,,,,,,,
2022-09-01 00:00:00,,,35.46,30.869169999999997,,,,0,,,,,,,,,,X,,X,,43.23,42.47,90.4,3501.3095200000007,94.06,3643.7150920000004,,,,11948.695909999995,10742.75791,10742.75791,,184.5,155211.5,0.37301242743055557,,,1.2059379999999944,0.050247416666666433,,,,,,,,,,
2022-09-02 00:00:00,,,39.01,30.47301,,,,0,,,,,,,,,,,,X,,43.43,42.66,90.16,3492.014008,94.59,3664.246338,,,,16815.14200000001,14679.267,14679.267,,196.5,166005.562,0.5096967708333333,,,2.135875000000011,0.08899479166666713,,,,,,,,,,
2022-09-03 00:00:00,,,35.99,30.167360000000002,,,,0,,,,,,,,,,,,X,,43.15,42.74,90.04,3487.3662520000003,97.47,3775.812354,,,,15398.27541999999,13580.22842,13580.22842,,213.3,180669.687,0.47153570902777775,,,1.818046999999991,0.07575195833333297,,,,,,,,,,
2022-09-04 00:00:00,,,42.629999999999995,35.09307999999999,,,,0,,,,,,,,,,,,X,,43.13,43.1,89.68,3473.4229840000003,97.7,3784.7221400000003,,,,18062.643449999985,15832.81545,15832.81545,,228.8,194351.64,0.5497505364583333,,,2.2298279999999853,0.09290949999999938,,,,,,,,,,
2022-09-05 00:00:00,,,37.220000000000006,35.87373,,,,0,,,,,,,,,,,,X,,43.18,43.56,90.76,3515.2527880000002,97.65,3782.7852300000004,,,,20316.85600000003,17591.075,17591.075,,246.7,210021.812,0.6108012152777778,,,2.7257810000000298,0.11357420833333458,,,,,,,,,,
2022-09-06 00:00:00,,,35.49,30.064230000000002,,,,0,,,,,,,,,,,,X,,43.22,43.85,90.55,3507.119215,97.4,3773.1006800000005,,,,19303.922099999978,16530.8911,16530.8911,,267,227596.031,0.5739892743055556,,,2.7730309999999783,0.11554295833333243,,,,,,,,,,
2022-09-07 00:00:00,,,0,8.18435,,,,0,,,,,,,,,,,,X,,43.41,43.9,90,3485.817,97.3,3769.2268599999998,,,,9533.625800000023,8400.6258,8400.6258,,288.2,246023,0.29168839583333334,,,1.133000000000023,0.047208333333334296,,,,,,,,,,
2022-09-08 00:00:00,,,13.99,22.00394,,,,0,,,,,,,,,,X,,X,,43.1,43.56,89.61,3470.7117930000004,96.75,3747.9208500000004,,,,14267.456500000011,12124.5565,12124.5565,,295.8,252490,0.4209915451388889,,,2.1429000000000116,0.08928750000000048,,,,,,,,,,
2022-09-09 00:00:00,,,28.470000000000002,19.787110000000002,,,,0,,,,,,,,,,,,X,,42.22,42.86,91.58,3547.012454,94,3641.3908,,,,12856.543879999954,11848.19388,11848.19388,,310,264547.1,0.4113956208333333,,,1.008349999999954,0.04201458333333141,,,,,,,,,,
2022-09-10 00:00:00,,,35.589999999999996,24.679890000000007,,,,0,,,,,,,,,,,,X,,41.86,42.38,92,3563.2796000000003,93.7,3629.7693400000003,,,,14345.242800000035,12499.8048,12499.8048,,322.9,276438.75,0.434021,,,1.8454380000000352,0.07689325000000147,,,,,,,,,,
2022-09-11 00:00:00,,,35.589999999999996,24.679890000000007,,,,0,,,,,,,,,,,,X,,41.45,41.7,91.64,3549.3363320000003,93.31,3614.6614420000005,,,,10732.17099999999,9538.796,9538.796,,337.2,288893.312,0.33120819444444444,,,1.193374999999989,0.049723958333332874,,,,,,,,,,
2022-09-12 00:00:00,,,35.589999999999996,24.679890000000007,,,,0,,,,,,,,,,,,X,,41.54,42.11,91.81,3555.920653,91.33,3537.9598060000003,,,,15953.37200000001,14246.435,14246.435,,347.9,298399.937,0.49466788194444444,,,1.7069370000000106,0.07112237500000045,,,,,,,,,,
2022-09-13 00:00:00,,,0,38.21739,,,,0,,,,,,,,,,,,X,,42.34,41.8,92,3563.2796000000003,92,3563.9144,,,,13108.643999999966,11258.644,11258.644,,363.8,312593,0.3909251388888889,439,16,1.849999999999966,0.07708333333333191,,,,,,,,,,
2022-09-14 00:00:00,,,0,36.15106,,,,0,,,,,,,,,,,,X,,42.21,41.94,92.82,3595.039266,92.31,3575.9232420000003,,,,17945.388000000035,15145.388,15145.388,,376.9,323843,0.5258815277777777,455,21,2.8000000000000345,0.1166666666666681,,,,,,,,,,
2022-09-15 00:00:00,,,0,19.757900000000003,,,,0,,,,,,,,,,X,,X,,42.44,42,92.51,3583.032563,92.15,3569.7251300000003,,,,11724.109999999988,9827.11,9827.11,,394.8,338943,0.34121909722222227,476,14,1.8969999999999878,0.07904166666666616,,,,,,,,,,
2022-09-16 00:00:00,,,0,26.044050000000002,,,,0,,,,,,,,,,,,X,,42.81,42.31,90.34,3498.985642,94.2,3649.1384400000006,,,,9893.684,8536.121,8536.121,,406.5,348746,0.29639309027777777,490,12,1.3575630000000007,0.05656512500000003,0.13721511622970786,,,,,,,,,
2022-09-17 00:00:00,,,0,26.170289999999998,,,,0,,,,,,,,,,,,X,,42.99,42.44,89.91,3482.331183,94.3,3653.0122600000004,,,,14390.012650000033,12641.13765,12641.13765,,416.4,357288.437,0.438928390625,502,18,1.7488750000000337,0.07286979166666807,0.12153394458621478,,,,,,,,,
2022-09-18 00:00:00,,,0,26.170289999999998,,,,0,,,,,,,,,,,,X,,43.26,42.66,90.33,3498.598329,92.76,3593.3554320000003,,,,13576.092,11954.342,11954.342,,430.8,369939.562,0.41508131944444443,520,16,1.6217500000000005,0.06757291666666669,0.11945632071438529,,,,,,,,,
2022-09-19 00:00:00,,,0,33.052459999999996,,,,0,,,,,,,,,,,,X,,,,,0,,0,,,,15829.51399999997,13694.608,13694.608,,444.3,381817.812,0.47550722222222225,536,18,2.1349059999999707,0.08895441666666544,0.13486870159121594,,,,,,,,,
2022-09-20 00:00:00,,,0,41.88732999999999,,,,0,,,,,,,,,,,,X,,,,,0,,0,,,,17927.48763,15240.17463,15240.17463,,460.1,395482.906,0.5291727302083333,554,21,2.6873130000000014,0.11197137500000005,0.1498990296611908,,,,,,,,,
2022-09-21 00:00:00,,,0,41.42578,,,,0,,,,,,,,,,,,X,,43.5,42.87,89.85,3480.007305,93.64,3627.445048,,,,20655.143370000023,17634.26837,17634.26837,,478,410695.593,0.6123009850694444,575,24,3.0208750000000215,0.12586979166666756,0.1462529185049185,,,,,,,,,
2022-09-22 00:00:00,,,0,40.59087,,,,0,,,,,,,,,,X,,X,,43.48,43.35,90.21,3493.950573,94.04,3642.9403280000006,,,,18662.579420000016,16015.36142,16015.36142,,498.6,428274.718,0.5560889381944444,599,22,2.6472180000000165,0.11030075000000068,0.14184630861707617,,,,,,,,,
2022-09-23 00:00:00,,,0,44.576570000000004,,,,0,,,,,,,,,,,,X,,43.3,43.35,90.82,3517.576666,94.14,3646.8141480000004,,,,18826.229989999938,16260.38599,16260.38599,,517.2,444227.5,0.5645967357638889,621,20,2.565843999999938,0.10691016666666409,0.13629090908603878,,,,,,,,,
2022-09-24 00:00:00,,,0,49.13678999999998,,,,0,,,,,,,,,,,,X,,43.19,43.08,91.3,3536.1676899999998,94.21,3649.525822,,,,21751.198100000067,18513.0101,18513.0101,,536,460461.656,0.6428128506944444,641,24,3.2381880000000685,0.13492450000000286,0.14887400616336893,,,,,,,,,
2022-09-25 00:00:00,,,0,46.404429999999984,,,,0,,,,,,,,,,,,X,,43.21,42.93,91.96,3561.7303479999996,94.41,3657.273462,,,,14954.106669999932,19297.91967,19297.91967,,557.7,478923.468,0.6700666552083333,665,23,-4.343813000000068,-0.18099220833333618,-0.2904762615285055,,,,,,,,,
2022-09-26 00:00:00,,,0,45.77115,,,,0,,,,,,,,,,,,X,,43.17,42.66,91.74,3553.2094620000003,93.7,3629.7693400000003,,,,29202.46225999998,19122.08726,19122.08726,,580,505567.281,0.6639613631944444,688,21,10.080374999999977,0.42001562499999906,0.34518921419196735,,,,,,,,,
2022-09-27 00:00:00,,,0,49.99248000000001,,,,0,,,,,,,,,,,,X,,43.2,43,,0,,0,,,,23384.144000000026,20073.55,20073.55,,601.9,517386.906,0.6969982638888889,709,24,3.3105940000000267,0.1379414166666678,0.14157430778736324,,,,,,,,,
2022-09-28 00:00:00,,,0,48.987770000000005,,,,0,,,,,,,,,,,,X,,43.21,42.92,,0,,0,,,,22946.602259999974,19966.60226,19966.60226,,625.1,537276.312,0.6932848006944444,733,22,2.9799999999999756,0.12416666666666565,0.12986672127902124,,,,,,,,,
2022-09-29 00:00:00,,,0,56.35548,,,,0,,,,,,,,,,X,,X,,43.2,42.79,,0,,0,,,,22106.930000000073,20093.368,20093.368,,648,557196.312,0.6976863888888888,755,20,2.013562000000075,0.08389841666666979,0.09108284144383993,,,,,,,,,
