Fecha_2024-10-08 00:00:00,Horario_00:00:00,Buffer B-040 m3_3.35,Buffer B-040 %ST_0.0714,SVT (tn)_0.20450745,Ajuste_0.045814149159663885,Carga ideal _3.412671111329522,Carga total siguiente  _3.458485260489186,Carga real _3.458485260489186,Solid B-040 Kg_676.63,Solid B-040 %ST_0.4935,SVT (tn)2_0.312946923366,Ajuste3_-0.00044692336599999605,Carga ideal 4_0.6756636963409514,Carga total siguiente  5_0.6752167729749514,Columna6_0.6752167729749514,Buffer B-050 m3_0,%ST_0.0714,SVT (tn)7_0,Ajuste8_0,Carga ideal 9_0,Carga total siguiente  10_0,Carga real 6_0,Solid B-050 Kg_668.96,Columna11_0.4935,Columna12_0.309399485472,Columna13_-0.0073161521386667094,Columna14_0.6531415731295862,Columna15_0.6458254209909196,Columna16_0.6458254209909196,Trasvase _Unnamed: 30_level_1, Dewatering_Unnamed: 31_level_1, Dewatering_Unnamed: 32_level_1,Corriente_Buffer-040,Tn SV_5,Real TnSV_5,Real (tn Bruta)_81.39220600520909,TnSV/ Carga_0.20833333333333334,% SV_0.855,% SV_0.855.1,% SV_0.855.2,Maximo Carga Solid_1.2,Maximo carga Buffer -040_4.3125,Maximo carga Buffer -050_4.3125,Volumen Maximo B-040_90,Volumen Maximo B-050_0
2024-10-08,01:00:00,3.458485260489186,0.0714,0.21113014969708335,0.016856962169858065,3.412671111329522,3.4295280734993803,3.4295280734993803,687.61,0.4935,0.31802526340200005,-0.012912607318097371,0.6756636963409514,0.662751089022854,0.662751089022854,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,667.55,0.4935,0.30874734891,-0.030226853740827495,0.6531415731295862,0.6229147193887588,0.6229147193887588,,,,Buffer-050,0,0,0,0,0.855,,,,,,,
2024-10-08,02:00:00,3.4295280734993803,0.0714,0.20936240030291667,0.0,3.412671111329522,3.412671111329522,3.412671111329522,692.82,0.4935,0.320434931124,-0.03006891097714603,0.6756636963409514,0.6455947853638053,0.6455947853638053,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,652.85,0.4935,0.30194847837,-0.02993528061124097,0.6531415731295862,0.6232062925183453,0.6232062925183453,,,,Silo 040,7.5,7.5,20.213336159240306,0.3125,0.9372,,,,,,,
2024-10-08,03:00:00,3.412671111329522,0.0714,0.20833333333333334,0.0,3.412671111329522,3.412671111329522,3.412671111329522,690.6,0.4935,0.31940816292,-0.04500521463619483,0.6756636963409514,0.6306584817047566,0.6306584817047566,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,665.87,0.4935,0.307970335134,-0.04266370748165473,0.6531415731295862,0.6104778656479315,0.6104778656479315,,,,Silo 050,7.25,7.249999999999999,19.537951496756058,0.3020833333333333,0.9372,,,Tiempo [s],M3,CAUDAL,SEG A INGRESAR,M3 A INGRESAR
2024-10-08,04:00:00,3.412671111329522,0.0714,0.20833333333333334,0.0,3.412671111329522,3.412671111329522,3.412671111329522,683.59,0.4935,0.31616598043800004,-0.052931518295243306,0.6756636963409514,0.622732178045708,0.622732178045708,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,665.67,0.4935,0.307877833494,-0.055192134352068566,0.6531415731295862,0.5979494387775176,0.5979494387775176,,,,,,,,,,,,3600,90,0.025,135.6,3.39
2024-10-08,05:00:00,3.412671111329522,0.0714,0.20833333333333334,0.0,3.412671111329522,3.412671111329522,3.412671111329522,691.38,0.4935,0.319768919316,-0.06864782195429205,0.6756636963409514,0.6070158743866593,0.6070158743866593,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,669.17,0.4935,0.309496612194,-0.07122056122248178,0.6531415731295862,0.5819210119071044,0.5819210119071044,,,,,,,,,,,,,,,,
2024-10-08,06:00:00,3.33,0.072,0.20499479999999998,0.05423218540177973,3.3842321854017765,3.438464370803556,3.438464370803556,691.05,0.3709,0.24021414905400001,0.11661334324566237,0.8990025185879198,1.0156158618335822,1.0156158618335822,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,665.71,0.3709,0.23140577551080002,0.10856344129456967,0.8690357679683225,0.9775992092628921,0.9775992092628921,,,,Objetivos,,,,,,,,,,,,
2024-10-08,07:00:00,3.438464370803556,0.072,0.2116718666666669,0.0,3.3842321854017765,3.3842321854017765,3.3842321854017765,1015.6158618335822,0.3709,0.35303567037999967,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,977.5992092628921,0.3709,0.33982079758186656,1.2775594180253617e-15,0.8690357679683225,0.8690357679683238,0.8690357679683238,,,,,Cantidad ,Real ,m3/carga,Comentarios,,,,,,,,
2024-10-08,08:00:00,3.3842321854017765,0.072,0.20833333333333334,0.0,3.3842321854017765,3.3842321854017765,3.3842321854017765,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,869.0357679683239,0.3709,0.30208333333333376,0.0,0.8690357679683225,0.8690357679683225,0.8690357679683225,,,,Trasvase,100,0,4.166666666666667,,,,,,,,,
2024-10-08,09:00:00,3.3842321854017765,0.072,0.20833333333333334,0.0,3.3842321854017765,3.3842321854017765,3.3842321854017765,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,-1.2775594180253617e-15,0.8690357679683225,0.8690357679683212,0.8690357679683212,,,,Dewater,100,0,4.166666666666667,,,,,,,,,
2024-10-08,10:00:00,3.3842321854017765,0.072,0.20833333333333334,0.0,3.3842321854017765,3.3842321854017765,3.3842321854017765,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,869.0357679683211,0.3709,0.3020833333333328,1.2775594180253617e-15,0.8690357679683225,0.8690357679683238,0.8690357679683238,,,,,,,,,,,,,,,,
2024-10-08,11:00:00,3.3842321854017765,0.072,0.20833333333333334,-7.213924786388283e-15,3.3842321854017765,3.3842321854017694,3.3842321854017694,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,869.0357679683239,0.3709,0.30208333333333376,0.0,0.8690357679683225,0.8690357679683225,0.8690357679683225,,,,Descargas en Buffer,,,,,,,,,,,,
2024-10-08,12:00:00,3.3842321854017694,0.072,0.20833333333333293,0.0,3.3842321854017765,3.3842321854017765,3.3842321854017765,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,-1.2775594180253617e-15,0.8690357679683225,0.8690357679683212,0.8690357679683212,,,,Sustratos ,Cantidad diaria,,Calidad,Comentarios,,,,,,,,
2024-10-08,13:00:00,3.3842321854017765,0.072,0.20833333333333334,0.0,3.3842321854017765,3.3842321854017765,3.3842321854017765,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,869.0357679683211,0.3709,0.3020833333333328,0.0,0.8690357679683225,0.8690357679683225,0.8690357679683225,,,,Lactosa,X,,28.5,,,,,,,,,
2024-10-08,14:00:00,3.3842321854017765,0.072,0.20833333333333334,-7.213924786388283e-15,3.3842321854017765,3.3842321854017694,3.3842321854017694,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,2.5551188360507235e-15,0.8690357679683225,0.869035767968325,0.869035767968325,,,,Suero ,,,,,,,,,,,,
2024-10-08,15:00:00,3.3842321854017694,0.072,0.20833333333333293,0.0,3.3842321854017765,3.3842321854017765,3.3842321854017765,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,869.035767968325,0.3709,0.3020833333333342,0.0,0.8690357679683225,0.8690357679683225,0.8690357679683225,,,,Purin ,X,,,,,,,,,,,
2024-10-08,16:00:00,3.3842321854017765,0.072,0.20833333333333334,0.0,3.3842321854017765,3.3842321854017765,3.3842321854017765,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,0.0,0.8690357679683225,0.8690357679683225,0.8690357679683225,,,,,,,,,,,,,,,,
2024-10-08,17:00:00,3.3842321854017765,0.072,0.20833333333333334,-7.213924786388283e-15,3.3842321854017765,3.3842321854017694,3.3842321854017694,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,2.5551188360507235e-15,0.8690357679683225,0.869035767968325,0.869035767968325,,,,A cargar en Solid ,,,,,,,,,,,,
2024-10-08,18:00:00,3.3842321854017694,0.072,0.20833333333333293,0.0,3.3842321854017765,3.3842321854017765,3.3842321854017765,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,869.035767968325,0.3709,0.3020833333333342,0.0,0.8690357679683225,0.8690357679683225,0.8690357679683225,,,,Sustratos ,Cantidad diaria,,Cantidad/turno ,Comentarios,,,,,,,,
2024-10-08,19:00:00,3.3842321854017765,0.072,0.20833333333333334,0.0,3.3842321854017765,3.3842321854017765,3.3842321854017765,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,0.0,0.8690357679683225,0.8690357679683225,0.8690357679683225,,,,Rumen ,8,,4,,,,,,,,,
2024-10-08,20:00:00,3.3842321854017765,0.072,0.20833333333333334,0.0,3.3842321854017765,3.3842321854017765,3.3842321854017765,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,2.5551188360507235e-15,0.8690357679683225,0.869035767968325,0.869035767968325,,,,Expeller ,1,,0.5,,,,,,,,,
2024-10-08,21:00:00,3.3842321854017765,0.072,0.20833333333333334,1.4427849572776565e-14,3.3842321854017765,3.3842321854017907,3.3842321854017907,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,869.035767968325,0.3709,0.3020833333333342,0.0,0.8690357679683225,0.8690357679683225,0.8690357679683225,,,,Polvillo+Cascarillo planta de Silo,0.5,,0.16666666666666666,,,,,,,,,
2024-10-08,22:00:00,3.3842321854017907,0.072,0.20833333333333423,0.0,3.3842321854017765,3.3842321854017765,3.3842321854017765,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,0.0,0.8690357679683225,0.8690357679683225,0.8690357679683225,,,,Silo ,,,0,,,,,,,,,
2024-10-08,23:00:00,3.3842321854017765,0.072,0.20833333333333334,0.0,3.3842321854017765,3.3842321854017765,3.3842321854017765,899.0025185879198,0.3709,0.31249999999999994,-0.7192020148703359,0.8690357679683225,0.14983375309798663,0.14983375309798663,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,2.5551188360507235e-15,0.8690357679683225,0.869035767968325,0.869035767968325,,,,,,,,,,,,,,,,
2024-10-09,00:00:00,3.3842321854017765,0.072,0.20833333333333334,0.0,3.3842321854017765,3.3842321854017765,3.3842321854017765,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,0.0,0.8690357679683225,0.8690357679683225,0.8690357679683225,,,,Objetivos,,,,,,,,Maximo Carga Solid,Maximo carga Buffer -040,Maximo carga Buffer -050,Volumen Maximo B-040,Volumen Maximo B-050
2024-10-09,01:00:00,3.354166666666666,0.072,0.20648249999999993,0.030065518735110666,3.3842321854017765,3.4142977041368874,3.4142977041368874,899.0025185879198,0.3709,0.31249999999999994,3.1938985450634044e-16,0.8990025185879198,0.8990025185879201,0.8990025185879201,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,0.0,0.8690357679683225,0.8690357679683225,0.8690357679683225,,,,Corriente,Tn SV,Real TnSV,Real (tn Bruta),TnSV/ Carga,% SV,,,1.2,3.354166666666666,3.354166666666666,70,50
2024-10-09,02:00:00,3.354166666666666,0.072,0.20648249999999993,0.06013103747022133,3.3842321854017765,3.444363222871998,3.444363222871998,899.0025185879201,0.3709,0.3125000000000001,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,0.0,0.8690357679683225,0.8690357679683225,0.8690357679683225,,,,Buffer-040,5,4.957430833333332,80.5300655187351,0.20833333333333334,0.855,,,,,,,
2024-10-09,03:00:00,3.354166666666666,0.072,0.20648249999999993,0.0901965562053329,3.3842321854017765,3.4744287416071096,3.4744287416071096,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,0.0,0.8690357679683225,0.8690357679683225,0.8690357679683225,,,,Buffer-050,0,0,0,0,0.855,,,,,,,
2024-10-09,04:00:00,3.354166666666666,0.072,0.20648249999999993,0.12026207494044266,3.3842321854017765,3.504494260342219,3.504494260342219,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,0.0,0.8690357679683225,0.8690357679683225,0.8690357679683225,,,,Silo 040,7.5,,21.57606044611008,0.3125,0.9372,,,Tiempo [s],M3,CAUDAL,SEG A INGRESAR,M3 A INGRESAR
2024-10-09,05:00:00,3.354166666666666,0.072,0.20648249999999993,0.15032759367555243,3.3842321854017765,3.534559779077329,3.534559779077329,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,6.387797090126809e-16,0.8690357679683225,0.8690357679683232,0.8690357679683232,,,,Silo 050,7.25,7.249999999999999,20.856858431239743,0.3020833333333333,0.9372,,,3600,90,0.025,135.6,3.39
2024-10-09,06:00:00,3.354166666666666,0.072,0.20648249999999993,0.1803931124106658,3.3842321854017765,3.564625297812442,3.564625297812442,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.0357679683232,0.3709,0.30208333333333354,-1.2775594180253617e-15,0.8690357679683225,0.8690357679683212,0.8690357679683212,,,,,,,,,,,,,,,,
2024-10-09,07:00:00,3.354166666666666,0.072,0.20648249999999993,0.21045863114577557,3.3842321854017765,3.594690816547552,3.594690816547552,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.0357679683211,0.3709,0.3020833333333328,1.2775594180253617e-15,0.8690357679683225,0.8690357679683238,0.8690357679683238,,,,Objetivos,,,,,,,,,,,,
2024-10-09,08:00:00,3.354166666666666,0.072,0.20648249999999993,0.24052414988088533,3.3842321854017765,3.6247563352826617,3.6247563352826617,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.0357679683239,0.3709,0.30208333333333376,0.0,0.8690357679683225,0.8690357679683225,0.8690357679683225,,,,,Cantidad ,Real ,m3/carga,Comentarios,,,,,,,,
2024-10-09,09:00:00,3.354166666666666,0.072,0.20648249999999993,0.2705896686159987,3.3842321854017765,3.6548218540177753,3.6548218540177753,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,-1.2775594180253617e-15,0.8690357679683225,0.8690357679683212,0.8690357679683212,,,,Trasvase,100,0,4.166666666666667,,,,,,,,,
2024-10-09,10:00:00,3.354166666666666,0.072,0.20648249999999993,0.3006551873511121,3.3842321854017765,3.684887372752889,3.684887372752889,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.0357679683211,0.3709,0.3020833333333328,1.2775594180253617e-15,0.8690357679683225,0.8690357679683238,0.8690357679683238,,,,Dewater,100,0,4.166666666666667,,,,,,,,,
2024-10-09,11:00:00,3.354166666666666,0.072,0.20648249999999993,0.33072070608621823,3.3842321854017765,3.714952891487995,3.714952891487995,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.0357679683239,0.3709,0.30208333333333376,0.0,0.8690357679683225,0.8690357679683225,0.8690357679683225,,,,,,,,,,,,,,,,
2024-10-09,12:00:00,3.354166666666666,0.072,0.20648249999999993,0.3607862248213316,3.3842321854017765,3.745018410223108,3.745018410223108,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,-1.2775594180253617e-15,0.8690357679683225,0.8690357679683212,0.8690357679683212,,,,Descargas en Buffer,,,,,,,,,,,,
2024-10-09,13:00:00,3.354166666666666,0.072,0.20648249999999993,0.390851743556445,3.3842321854017765,3.7750839289582214,3.7750839289582214,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.0357679683211,0.3709,0.3020833333333328,0.0,0.8690357679683225,0.8690357679683225,0.8690357679683225,,,,Sustratos ,Cantidad diaria,,Calidad,Comentarios,,,,,,,,
2024-10-09,14:00:00,3.354166666666666,0.072,0.20648249999999993,0.42091726229155113,3.3842321854017765,3.805149447693328,3.805149447693328,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,2.5551188360507235e-15,0.8690357679683225,0.869035767968325,0.869035767968325,,,,Lactosa,X,,28.5,,,,,,,,,
2024-10-09,15:00:00,3.354166666666666,0.072,0.20648249999999993,0.4509827810266645,3.3842321854017765,3.835214966428441,3.835214966428441,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.035767968325,0.3709,0.3020833333333342,0.0,0.8690357679683225,0.8690357679683225,0.8690357679683225,,,,Suero ,,,,,,,,,,,,
2024-10-09,16:00:00,3.354166666666666,0.072,0.20648249999999993,0.4810482997617779,3.3842321854017765,3.8652804851635545,3.8652804851635545,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,0.0,0.8690357679683225,0.8690357679683225,0.8690357679683225,,,,Purin ,X,,,,,,,,,,,
2024-10-09,17:00:00,3.354166666666666,0.072,0.20648249999999993,0.5111138184968841,3.3842321854017765,3.8953460038986605,3.8953460038986605,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,2.5551188360507235e-15,0.8690357679683225,0.869035767968325,0.869035767968325,,,,,,,,,,,,,,,,
2024-10-09,18:00:00,3.354166666666666,0.072,0.20648249999999993,0.5411793372319974,3.3842321854017765,3.925411522633774,3.925411522633774,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.035767968325,0.3709,0.3020833333333342,0.0,0.8690357679683225,0.8690357679683225,0.8690357679683225,,,,A cargar en Solid ,,,,,,,,,,,,
2024-10-09,19:00:00,3.354166666666666,0.072,0.20648249999999993,0.5712448559671036,3.3842321854017765,3.95547704136888,3.95547704136888,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,0.0,0.8690357679683225,0.8690357679683225,0.8690357679683225,,,,Sustratos ,Cantidad diaria,Palero,Cantidad/turno ,Comentarios,,,,,,,,
2024-10-09,20:00:00,3.354166666666666,0.072,0.20648249999999993,0.6013103747022097,3.3842321854017765,3.985542560103986,3.985542560103986,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,2.5551188360507235e-15,0.8690357679683225,0.869035767968325,0.869035767968325,,,,Rumen ,8,,4,,,,,,,,,
2024-10-09,21:00:00,3.354166666666666,0.072,0.20648249999999993,0.6313758934373304,3.3842321854017765,4.015608078839107,4.015608078839107,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.035767968325,0.3709,0.3020833333333342,0.0,0.8690357679683225,0.8690357679683225,0.8690357679683225,,,,Expeller ,1,,0.5,,,,,,,,,
2024-10-09,22:00:00,3.354166666666666,0.072,0.20648249999999993,0.6614414121724365,3.3842321854017765,4.045673597574213,4.045673597574213,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,0.0,0.8690357679683225,0.8690357679683225,0.8690357679683225,,,,Polvillo+Cascarillo planta de Silo,0.5,,0.16666666666666666,,,,,,,,,
2024-10-09,23:00:00,3.354166666666666,0.072,0.20648249999999993,0.6915069309075427,3.3842321854017765,4.075739116309319,4.075739116309319,899.0025185879198,0.3709,,,0.8990025185879198,,,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,2.5551188360507235e-15,0.8690357679683225,0.869035767968325,0.869035767968325,,,,Silo ,,,0,,,,,,,,,
2024-10-10,00:00:00,3.354166666666666,0.072,0.20648249999999993,0.021978645833334275,3.3842321854017765,3.4062108312351107,3.4062108312351107,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,0.0,0.8690357679683225,0.8690357679683225,0.8690357679683225,,,,Objetivos,,,,,,,,Maximo Carga Solid,Maximo carga Buffer -040,Maximo carga Buffer -050,Volumen Maximo B-040,Volumen Maximo B-050
2024-10-10,01:00:00,3.354166666666666,0.072,0.20648249999999993,0.06013103747022133,3.3842321854017765,3.444363222871998,3.444363222871998,899.0025185879198,0.3709,0.31249999999999994,3.1938985450634044e-16,0.8990025185879198,0.8990025185879201,0.8990025185879201,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,0.0,0.8690357679683225,0.8690357679683225,0.8690357679683225,,,,Corriente,Tn SV,Real TnSV,Real (tn Bruta),TnSV/ Carga,% SV,,,1.2,3.354166666666666,3.354166666666666,70,50
2024-10-10,02:00:00,3.354166666666666,0.072,0.20648249999999993,0.0901965562053311,3.3842321854017765,3.474428741607108,3.474428741607108,899.0025185879201,0.3709,0.3125000000000001,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,0.0,0.8690357679683225,0.8690357679683225,0.8690357679683225,,,,Buffer-040,5,4.9555799999999985,80.49999999999999,0.20833333333333334,0.855,,,,,,,
2024-10-10,03:00:00,3.354166666666666,0.072,0.20648249999999993,0.12026207494044266,3.3842321854017765,3.504494260342219,3.504494260342219,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,0.0,0.8690357679683225,0.8690357679683225,0.8690357679683225,,,,Buffer-050,0,0,0,0,0.855,,,,,,,
2024-10-10,04:00:00,3.354166666666666,0.072,0.20648249999999993,0.15032759367555243,3.3842321854017765,3.534559779077329,3.534559779077329,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,0.0,0.8690357679683225,0.8690357679683225,0.8690357679683225,,,,Silo 040,7.5,,21.57606044611008,0.3125,0.9372,,,Tiempo [s],M3,CAUDAL,SEG A INGRESAR,M3 A INGRESAR
2024-10-10,05:00:00,3.354166666666666,0.072,0.20648249999999993,0.1803931124106622,3.3842321854017765,3.5646252978124386,3.5646252978124386,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.0357679683225,0.3709,0.3020833333333333,6.387797090126809e-16,0.8690357679683225,0.8690357679683232,0.8690357679683232,,,,Silo 050,7.25,7.249999999999999,20.856858431239743,0.3020833333333333,0.9372,,,3600,90,0.025,135.6,3.39
2024-10-10,06:00:00,3.354166666666666,0.072,0.20648249999999993,0.21045863114577557,3.3842321854017765,3.594690816547552,3.594690816547552,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.0357679683232,0.3709,0.30208333333333354,-1.2775594180253617e-15,0.8690357679683225,0.8690357679683212,0.8690357679683212,,,,,,,,,,,,,,,,
2024-10-10,07:00:00,3.354166666666666,0.072,0.20648249999999993,0.24052414988088533,3.3842321854017765,3.6247563352826617,3.6247563352826617,899.0025185879198,0.3709,0.31249999999999994,0.0,0.8990025185879198,0.8990025185879198,0.8990025185879198,0.0,0.072,0.0,0.0,0.0,0.0,0.0,869.0357679683211,0.3709,0.3020833333333328,1.2775594180253617e-15,0.8690357679683225,0.8690357679683238,0.8690357679683238,,,,Objetivos,,,,,,,,,,,,
